student_track_id,student_id,track_name,date_enrolled,date_completed,track_completed,days_for_completion,completion_bucket
1966,283097,"Data Scientist",2022-07-30,NULL,0,NULL,NULL
1967,283097,"Data Analyst",2022-07-30,NULL,0,NULL,NULL
1968,283093,"Data Analyst",2022-07-30,NULL,0,NULL,NULL
1969,283090,"Data Analyst",2022-07-30,NULL,0,NULL,NULL
1970,283079,"Data Analyst",2022-07-30,NULL,0,NULL,NULL
1971,283077,"Data Analyst",2022-07-30,NULL,0,NULL,NULL
1972,283072,"Data Scientist",2022-07-30,NULL,0,NULL,NULL
1973,283066,"Data Analyst",2022-08-02,NULL,0,NULL,NULL
1974,283065,"Data Scientist",2022-07-30,NULL,0,NULL,NULL
1975,283055,"Data Scientist",2022-07-30,NULL,0,NULL,NULL
1976,283048,"Data Scientist",2022-07-30,NULL,0,NULL,NULL
1977,283036,"Data Scientist",2022-07-30,NULL,0,NULL,NULL
1978,283035,"Data Scientist",2022-07-30,NULL,0,NULL,NULL
1979,283030,"Data Scientist",2022-07-30,NULL,0,NULL,NULL
1980,283029,"Data Analyst",2022-10-03,2023-01-24,1,113,"91 to 365 days"
1981,283027,"Data Analyst",2022-07-30,NULL,0,NULL,NULL
1982,283025,"Data Scientist",2022-08-02,NULL,0,NULL,NULL
1983,283023,"Data Analyst",2022-08-02,NULL,0,NULL,NULL
1984,283019,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
1985,283014,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
1986,283013,"Data Scientist",2022-07-29,NULL,0,NULL,NULL
1987,283008,"Data Scientist",2022-07-29,NULL,0,NULL,NULL
1988,283003,"Data Scientist",2022-07-29,NULL,0,NULL,NULL
1989,283002,"Data Scientist",2022-07-29,NULL,0,NULL,NULL
1990,282997,"Business Analyst",2022-08-02,NULL,0,NULL,NULL
1991,282995,"Business Analyst",2022-08-04,NULL,0,NULL,NULL
1992,282986,"Data Analyst",2022-08-05,NULL,0,NULL,NULL
1993,282977,"Data Scientist",2022-09-23,NULL,0,NULL,NULL
1994,282974,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
1995,282962,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
1996,282960,"Data Scientist",2022-08-08,NULL,0,NULL,NULL
1997,282956,"Business Analyst",2022-07-29,NULL,0,NULL,NULL
1998,282953,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
1999,282950,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
2000,282949,"Data Analyst",2022-08-02,NULL,0,NULL,NULL
2001,282945,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
2002,282943,"Data Scientist",2022-07-29,NULL,0,NULL,NULL
2003,282941,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
2004,282940,"Data Scientist",2022-09-03,NULL,0,NULL,NULL
2005,282938,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
2006,282934,"Business Analyst",2022-07-29,NULL,0,NULL,NULL
2007,282926,"Data Scientist",2022-08-03,NULL,0,NULL,NULL
2008,282921,"Business Analyst",2022-07-28,NULL,0,NULL,NULL
2009,282920,"Data Analyst",2022-08-02,NULL,0,NULL,NULL
2010,282909,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2011,282906,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2012,282905,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2013,282904,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2014,282900,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2015,282899,"Data Analyst",2022-08-20,NULL,0,NULL,NULL
2016,282898,"Data Scientist",2022-07-29,NULL,0,NULL,NULL
2017,282890,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2018,282887,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
2019,282884,"Data Analyst",2022-07-31,NULL,0,NULL,NULL
2020,282883,"Business Analyst",2022-07-28,NULL,0,NULL,NULL
2021,282882,"Data Analyst",2022-07-29,NULL,0,NULL,NULL
2022,282872,"Data Scientist",2022-08-04,NULL,0,NULL,NULL
2023,282865,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2024,282864,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2025,282849,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2026,282841,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2027,282839,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2028,282839,"Data Analyst",2022-08-01,NULL,0,NULL,NULL
2029,282839,"Business Analyst",2022-07-28,NULL,0,NULL,NULL
2030,282836,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2031,282834,"Data Scientist",2022-09-08,NULL,0,NULL,NULL
2032,282833,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2033,282830,"Data Scientist",2022-08-13,NULL,0,NULL,NULL
2034,282825,"Data Scientist",2022-08-09,NULL,0,NULL,NULL
2035,282820,"Data Scientist",2022-08-12,NULL,0,NULL,NULL
2036,282820,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2037,282819,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2038,282816,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2039,282813,"Data Scientist",2022-08-08,NULL,0,NULL,NULL
2040,282813,"Data Analyst",2022-08-03,NULL,0,NULL,NULL
2041,282809,"Data Scientist",2022-07-27,NULL,0,NULL,NULL
2042,282803,"Data Scientist",2022-08-15,2022-11-07,1,84,"61 to 90 days"
2043,282803,"Data Analyst",2022-08-08,2022-11-05,1,89,"61 to 90 days"
2044,282803,"Business Analyst",2022-08-09,2022-08-14,1,5,"1 to 7 days"
2045,282802,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2046,282800,"Data Scientist",2022-07-27,NULL,0,NULL,NULL
2047,282800,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2048,282800,"Business Analyst",2022-07-27,NULL,0,NULL,NULL
2049,282796,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2050,282790,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2051,282779,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2052,282778,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2053,282776,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2054,282776,"Business Analyst",2022-09-29,NULL,0,NULL,NULL
2055,282774,"Data Scientist",2022-07-27,NULL,0,NULL,NULL
2056,282772,"Data Scientist",2022-07-27,NULL,0,NULL,NULL
2057,282767,"Data Scientist",2022-07-27,NULL,0,NULL,NULL
2058,282759,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2059,282758,"Data Scientist",2022-07-31,NULL,0,NULL,NULL
2060,282757,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2061,282754,"Data Scientist",2022-07-27,NULL,0,NULL,NULL
2062,282753,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2063,282751,"Data Scientist",2022-08-02,NULL,0,NULL,NULL
2064,282749,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2065,282748,"Data Analyst",2022-09-16,NULL,0,NULL,NULL
2066,282741,"Data Scientist",2022-07-27,NULL,0,NULL,NULL
2067,282738,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2068,282738,"Data Analyst",2022-08-26,NULL,0,NULL,NULL
2069,282726,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2070,282724,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2071,282723,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2072,282719,"Data Scientist",2022-08-15,NULL,0,NULL,NULL
2073,282719,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2074,282713,"Data Scientist",2022-08-03,NULL,0,NULL,NULL
2075,282707,"Data Scientist",2022-09-02,NULL,0,NULL,NULL
2076,282706,"Business Analyst",2022-07-26,NULL,0,NULL,NULL
2077,282687,"Data Scientist",2022-08-20,NULL,0,NULL,NULL
2078,282687,"Business Analyst",2022-07-26,NULL,0,NULL,NULL
2079,282686,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2080,282685,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2081,282684,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2082,282683,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2083,282680,"Data Analyst",2022-08-10,NULL,0,NULL,NULL
2084,282677,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2085,282671,"Business Analyst",2022-07-26,NULL,0,NULL,NULL
2086,282669,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2087,282668,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2088,282666,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2089,282663,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2090,282660,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2091,282654,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2092,282646,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2093,282642,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2094,282637,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2095,282633,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2096,282630,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2097,282627,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2098,282626,"Data Scientist",2022-08-04,NULL,0,NULL,NULL
2099,282623,"Business Analyst",2022-07-26,NULL,0,NULL,NULL
2100,282622,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2101,282617,"Data Scientist",2022-07-25,NULL,0,NULL,NULL
2102,282614,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2103,282613,"Data Scientist",2022-07-25,NULL,0,NULL,NULL
2104,282612,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2105,282610,"Data Analyst",2022-08-30,NULL,0,NULL,NULL
2106,282607,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2107,282606,"Data Scientist",2022-07-25,NULL,0,NULL,NULL
2108,282599,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2109,282592,"Data Analyst",2022-08-30,NULL,0,NULL,NULL
2110,282591,"Business Analyst",2022-07-25,NULL,0,NULL,NULL
2111,282586,"Data Analyst",2022-08-13,NULL,0,NULL,NULL
2112,282586,"Business Analyst",2022-07-25,NULL,0,NULL,NULL
2113,282585,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2114,282581,"Data Scientist",2022-07-25,NULL,0,NULL,NULL
2115,282576,"Data Scientist",2022-07-25,NULL,0,NULL,NULL
2116,282575,"Data Scientist",2022-08-07,NULL,0,NULL,NULL
2117,282573,"Data Analyst",2022-10-03,NULL,0,NULL,NULL
2118,282572,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2119,282571,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2120,282564,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
2121,282560,"Data Scientist",2022-08-10,NULL,0,NULL,NULL
2122,282554,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2123,282552,"Data Scientist",2022-07-25,NULL,0,NULL,NULL
2124,282546,"Data Scientist",2022-07-25,NULL,0,NULL,NULL
2125,282542,"Data Scientist",2022-08-14,NULL,0,NULL,NULL
2126,282542,"Data Analyst",2022-08-12,NULL,0,NULL,NULL
2127,282542,"Business Analyst",2022-07-27,NULL,0,NULL,NULL
2128,282541,"Data Analyst",2022-08-06,NULL,0,NULL,NULL
2129,282529,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2130,282529,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2131,282529,"Business Analyst",2022-07-25,NULL,0,NULL,NULL
2132,282526,"Data Analyst",2022-07-27,NULL,0,NULL,NULL
2133,282526,"Business Analyst",2022-09-21,NULL,0,NULL,NULL
2134,282520,"Data Scientist",2022-08-08,NULL,0,NULL,NULL
2135,282504,"Data Analyst",2022-10-12,NULL,0,NULL,NULL
2136,282500,"Business Analyst",2022-08-08,NULL,0,NULL,NULL
2137,282491,"Data Analyst",2022-07-24,NULL,0,NULL,NULL
2138,282490,"Data Scientist",2022-07-30,NULL,0,NULL,NULL
2139,282488,"Business Analyst",2022-07-24,NULL,0,NULL,NULL
2140,282481,"Data Scientist",2022-07-24,NULL,0,NULL,NULL
2141,282481,"Data Analyst",2022-07-24,NULL,0,NULL,NULL
2142,282478,"Data Analyst",2022-07-24,NULL,0,NULL,NULL
2143,282469,"Data Scientist",2022-07-24,NULL,0,NULL,NULL
2144,282469,"Business Analyst",2022-07-24,NULL,0,NULL,NULL
2145,282466,"Data Analyst",2022-07-24,NULL,0,NULL,NULL
2146,282461,"Data Analyst",2022-07-24,NULL,0,NULL,NULL
2147,282455,"Data Analyst",2022-07-24,NULL,0,NULL,NULL
2148,282451,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2149,282447,"Data Scientist",2022-07-23,NULL,0,NULL,NULL
2150,282446,"Data Scientist",2022-07-23,NULL,0,NULL,NULL
2151,282443,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2152,282442,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2153,282437,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2154,282430,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2155,282426,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2156,282426,"Business Analyst",2022-07-23,NULL,0,NULL,NULL
2157,282422,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2158,282421,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2159,282419,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2160,282417,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2161,282413,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2162,282409,"Data Scientist",2022-07-25,NULL,0,NULL,NULL
2163,282408,"Business Analyst",2022-07-23,NULL,0,NULL,NULL
2164,282405,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2165,282402,"Data Analyst",2022-07-24,NULL,0,NULL,NULL
2166,282386,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2167,282384,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2168,282377,"Business Analyst",2022-07-23,NULL,0,NULL,NULL
2169,282375,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2170,282371,"Data Scientist",2022-07-23,NULL,0,NULL,NULL
2171,282370,"Data Analyst",2022-08-11,NULL,0,NULL,NULL
2172,282356,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2173,282347,"Business Analyst",2022-07-22,NULL,0,NULL,NULL
2174,282345,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2175,282344,"Business Analyst",2022-07-27,NULL,0,NULL,NULL
2176,282341,"Data Analyst",2022-07-30,NULL,0,NULL,NULL
2177,282341,"Business Analyst",2022-07-30,NULL,0,NULL,NULL
2178,282339,"Data Scientist",2022-07-22,NULL,0,NULL,NULL
2179,282336,"Data Scientist",2022-07-22,NULL,0,NULL,NULL
2180,282333,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2181,282326,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2182,282325,"Data Analyst",2022-08-07,NULL,0,NULL,NULL
2183,282321,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2184,282320,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2185,282318,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2186,282318,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
2187,282318,"Business Analyst",2022-07-28,NULL,0,NULL,NULL
2188,282315,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2189,282313,"Data Scientist",2022-07-22,NULL,0,NULL,NULL
2190,282312,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2191,282309,"Data Scientist",2022-07-22,NULL,0,NULL,NULL
2192,282305,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2193,282304,"Data Analyst",2022-08-09,NULL,0,NULL,NULL
2194,282299,"Data Analyst",2022-07-23,NULL,0,NULL,NULL
2195,282296,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2196,282296,"Business Analyst",2022-08-12,NULL,0,NULL,NULL
2197,282294,"Business Analyst",2022-07-22,NULL,0,NULL,NULL
2198,282293,"Data Analyst",2022-07-24,NULL,0,NULL,NULL
2199,282290,"Business Analyst",2022-07-22,NULL,0,NULL,NULL
2200,282289,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2201,282279,"Data Scientist",2022-07-21,NULL,0,NULL,NULL
2202,282278,"Data Scientist",2022-07-23,NULL,0,NULL,NULL
2203,282275,"Data Scientist",2022-07-21,NULL,0,NULL,NULL
2204,282273,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
2205,282267,"Data Scientist",2022-07-24,NULL,0,NULL,NULL
2206,282265,"Data Analyst",2022-09-12,NULL,0,NULL,NULL
2207,282257,"Data Scientist",2022-07-21,NULL,0,NULL,NULL
2208,282250,"Data Scientist",2022-07-21,NULL,0,NULL,NULL
2209,282244,"Data Analyst",2022-07-21,NULL,0,NULL,NULL
2210,282241,"Data Scientist",2022-07-21,NULL,0,NULL,NULL
2211,282240,"Data Scientist",2022-08-03,NULL,0,NULL,NULL
2212,282234,"Business Analyst",2022-07-21,NULL,0,NULL,NULL
2213,282229,"Data Scientist",2022-07-21,NULL,0,NULL,NULL
2214,282223,"Data Scientist",2022-07-21,NULL,0,NULL,NULL
2215,282218,"Data Scientist",2022-07-21,NULL,0,NULL,NULL
2216,282214,"Data Scientist",2022-07-21,NULL,0,NULL,NULL
2217,282214,"Data Analyst",2022-09-15,NULL,0,NULL,NULL
2218,282212,"Data Analyst",2022-07-21,NULL,0,NULL,NULL
2219,282204,"Business Analyst",2022-07-20,NULL,0,NULL,NULL
2220,282195,"Data Analyst",2022-07-20,NULL,0,NULL,NULL
2221,282193,"Data Scientist",2022-07-20,NULL,0,NULL,NULL
2222,282189,"Data Scientist",2022-07-20,NULL,0,NULL,NULL
2223,282166,"Data Scientist",2022-07-20,NULL,0,NULL,NULL
2224,282159,"Data Scientist",2022-08-15,NULL,0,NULL,NULL
2225,282159,"Data Analyst",2022-08-15,NULL,0,NULL,NULL
2226,282159,"Business Analyst",2022-08-15,NULL,0,NULL,NULL
2227,282154,"Data Analyst",2022-07-20,NULL,0,NULL,NULL
2228,282139,"Data Scientist",2022-07-20,NULL,0,NULL,NULL
2229,282139,"Data Analyst",2022-07-20,NULL,0,NULL,NULL
2230,282138,"Data Analyst",2022-07-20,NULL,0,NULL,NULL
2231,282136,"Data Scientist",2022-07-20,NULL,0,NULL,NULL
2232,282127,"Data Scientist",2022-07-19,NULL,0,NULL,NULL
2233,282125,"Business Analyst",2022-07-19,NULL,0,NULL,NULL
2234,282124,"Data Scientist",2022-07-19,NULL,0,NULL,NULL
2235,282123,"Data Scientist",2022-08-29,NULL,0,NULL,NULL
2236,282121,"Data Scientist",2022-07-19,NULL,0,NULL,NULL
2237,282111,"Data Scientist",2022-08-15,NULL,0,NULL,NULL
2238,282111,"Data Analyst",2022-08-15,NULL,0,NULL,NULL
2239,282103,"Data Scientist",2022-07-19,NULL,0,NULL,NULL
2240,282098,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
2241,282095,"Data Scientist",2022-07-19,NULL,0,NULL,NULL
2242,282094,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
2243,282092,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
2244,282088,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2245,282088,"Business Analyst",2022-07-28,NULL,0,NULL,NULL
2246,282076,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
2247,282075,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
2248,282071,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2249,282070,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
2250,282067,"Data Scientist",2022-07-19,NULL,0,NULL,NULL
2251,282066,"Data Scientist",2022-09-10,NULL,0,NULL,NULL
2252,282033,"Data Scientist",2022-07-29,NULL,0,NULL,NULL
2253,282032,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
2254,282031,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
2255,282028,"Data Analyst",2022-08-02,NULL,0,NULL,NULL
2256,282021,"Data Analyst",2022-07-20,NULL,0,NULL,NULL
2257,282018,"Data Scientist",2022-07-22,NULL,0,NULL,NULL
2258,282015,"Data Scientist",2022-07-18,NULL,0,NULL,NULL
2259,282010,"Data Analyst",2022-07-18,NULL,0,NULL,NULL
2260,281993,"Data Analyst",2022-10-09,NULL,0,NULL,NULL
2261,281993,"Business Analyst",2022-07-18,NULL,0,NULL,NULL
2262,281990,"Data Scientist",2022-07-19,NULL,0,NULL,NULL
2263,281990,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
2264,281979,"Data Analyst",2022-07-18,NULL,0,NULL,NULL
2265,281966,"Data Scientist",2022-07-18,NULL,0,NULL,NULL
2266,281963,"Data Scientist",2022-07-18,NULL,0,NULL,NULL
2267,281962,"Data Scientist",2022-07-18,NULL,0,NULL,NULL
2268,281962,"Business Analyst",2022-07-18,NULL,0,NULL,NULL
2269,281961,"Data Scientist",2022-07-18,NULL,0,NULL,NULL
2270,281946,"Data Analyst",2022-07-18,NULL,0,NULL,NULL
2271,281941,"Data Analyst",2022-07-18,NULL,0,NULL,NULL
2272,281937,"Data Scientist",2022-07-18,NULL,0,NULL,NULL
2273,281928,"Data Scientist",2022-07-18,NULL,0,NULL,NULL
2274,281927,"Data Analyst",2022-07-18,NULL,0,NULL,NULL
2275,281924,"Data Scientist",2022-08-15,NULL,0,NULL,NULL
2276,281924,"Business Analyst",2022-07-29,NULL,0,NULL,NULL
2277,281908,"Data Scientist",2022-07-17,NULL,0,NULL,NULL
2278,281894,"Data Scientist",2022-07-18,NULL,0,NULL,NULL
2279,281885,"Data Scientist",2022-07-25,NULL,0,NULL,NULL
2280,281882,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
2281,281881,"Data Analyst",2022-09-05,NULL,0,NULL,NULL
2282,281877,"Data Analyst",2022-07-17,NULL,0,NULL,NULL
2283,281872,"Data Analyst",2022-07-17,NULL,0,NULL,NULL
2284,281868,"Data Analyst",2022-07-17,NULL,0,NULL,NULL
2285,281865,"Data Scientist",2022-07-17,NULL,0,NULL,NULL
2286,281855,"Data Analyst",2022-07-17,NULL,0,NULL,NULL
2287,281849,"Business Analyst",2022-10-01,NULL,0,NULL,NULL
2288,281847,"Data Scientist",2022-07-17,NULL,0,NULL,NULL
2289,281842,"Data Scientist",2022-07-27,NULL,0,NULL,NULL
2290,281839,"Data Scientist",2022-08-12,NULL,0,NULL,NULL
2291,281837,"Data Analyst",2022-07-17,NULL,0,NULL,NULL
2292,281832,"Data Scientist",2022-07-17,NULL,0,NULL,NULL
2293,281832,"Data Analyst",2022-07-17,NULL,0,NULL,NULL
2294,281831,"Data Analyst",2022-07-17,NULL,0,NULL,NULL
2295,281829,"Data Scientist",2022-07-17,NULL,0,NULL,NULL
2296,281827,"Data Scientist",2022-07-17,NULL,0,NULL,NULL
2297,281807,"Data Scientist",2022-07-17,NULL,0,NULL,NULL
2298,281805,"Data Analyst",2022-08-25,NULL,0,NULL,NULL
2299,281796,"Data Analyst",2022-07-17,NULL,0,NULL,NULL
2300,281791,"Data Scientist",2022-08-31,NULL,0,NULL,NULL
2301,281791,"Data Analyst",2022-08-29,NULL,0,NULL,NULL
2302,281784,"Data Analyst",2022-07-16,NULL,0,NULL,NULL
2303,281783,"Data Scientist",2022-07-16,NULL,0,NULL,NULL
2304,281766,"Data Analyst",2022-07-16,NULL,0,NULL,NULL
2305,281763,"Data Analyst",2022-09-08,NULL,0,NULL,NULL
2306,281756,"Data Analyst",2022-07-16,NULL,0,NULL,NULL
2307,281753,"Data Scientist",2022-07-16,NULL,0,NULL,NULL
2308,281753,"Data Analyst",2022-07-20,NULL,0,NULL,NULL
2309,281753,"Business Analyst",2022-08-11,NULL,0,NULL,NULL
2310,281744,"Data Scientist",2022-07-16,NULL,0,NULL,NULL
2311,281744,"Data Analyst",2022-07-16,NULL,0,NULL,NULL
2312,281744,"Business Analyst",2022-07-16,NULL,0,NULL,NULL
2313,281742,"Data Scientist",2022-07-24,NULL,0,NULL,NULL
2314,281741,"Data Scientist",2022-07-16,NULL,0,NULL,NULL
2315,281736,"Data Analyst",2022-07-16,NULL,0,NULL,NULL
2316,281730,"Data Scientist",2022-09-29,NULL,0,NULL,NULL
2317,281726,"Data Scientist",2022-07-16,NULL,0,NULL,NULL
2318,281716,"Data Analyst",2022-07-16,NULL,0,NULL,NULL
2319,281712,"Data Analyst",2022-07-16,NULL,0,NULL,NULL
2320,281700,"Data Scientist",2022-07-16,NULL,0,NULL,NULL
2321,281693,"Data Scientist",2022-07-16,NULL,0,NULL,NULL
2322,281692,"Data Analyst",2022-07-16,NULL,0,NULL,NULL
2323,281682,"Data Analyst",2022-07-15,NULL,0,NULL,NULL
2324,281671,"Data Scientist",2022-08-17,NULL,0,NULL,NULL
2325,281670,"Data Analyst",2022-07-15,NULL,0,NULL,NULL
2326,281644,"Data Scientist",2022-07-16,NULL,0,NULL,NULL
2327,281642,"Data Scientist",2022-07-15,NULL,0,NULL,NULL
2328,281642,"Business Analyst",2022-07-15,NULL,0,NULL,NULL
2329,281637,"Data Scientist",2022-07-15,NULL,0,NULL,NULL
2330,281623,"Data Analyst",2022-07-15,NULL,0,NULL,NULL
2331,281618,"Data Scientist",2022-07-15,NULL,0,NULL,NULL
2332,281618,"Data Analyst",2022-07-15,NULL,0,NULL,NULL
2333,281609,"Data Scientist",2022-08-05,NULL,0,NULL,NULL
2334,281609,"Data Analyst",2022-07-15,NULL,0,NULL,NULL
2335,281609,"Business Analyst",2022-08-27,NULL,0,NULL,NULL
2336,281607,"Data Scientist",2022-07-15,NULL,0,NULL,NULL
2337,281607,"Data Analyst",2022-09-14,NULL,0,NULL,NULL
2338,281601,"Data Scientist",2022-07-20,NULL,0,NULL,NULL
2339,281594,"Data Analyst",2022-07-15,NULL,0,NULL,NULL
2340,281592,"Data Analyst",2022-07-15,NULL,0,NULL,NULL
2341,281582,"Data Analyst",2022-07-15,NULL,0,NULL,NULL
2342,281578,"Data Analyst",2022-07-15,NULL,0,NULL,NULL
2343,281572,"Data Analyst",2022-07-15,NULL,0,NULL,NULL
2344,281569,"Data Scientist",2022-07-15,NULL,0,NULL,NULL
2345,281568,"Data Scientist",2022-07-14,NULL,0,NULL,NULL
2346,281565,"Data Analyst",2022-07-14,NULL,0,NULL,NULL
2347,281562,"Data Analyst",2022-07-14,NULL,0,NULL,NULL
2348,281554,"Data Scientist",2022-08-13,NULL,0,NULL,NULL
2349,281554,"Data Analyst",2022-08-19,NULL,0,NULL,NULL
2350,281551,"Data Analyst",2022-07-14,NULL,0,NULL,NULL
2351,281532,"Data Analyst",2022-07-14,NULL,0,NULL,NULL
2352,281522,"Data Analyst",2022-07-22,NULL,0,NULL,NULL
2353,281519,"Data Analyst",2022-07-14,NULL,0,NULL,NULL
2354,281519,"Business Analyst",2022-07-14,NULL,0,NULL,NULL
2355,281512,"Data Scientist",2022-07-14,NULL,0,NULL,NULL
2356,281506,"Data Analyst",2022-07-14,NULL,0,NULL,NULL
2357,281502,"Business Analyst",2022-07-14,NULL,0,NULL,NULL
2358,281501,"Data Scientist",2022-10-18,NULL,0,NULL,NULL
2359,281498,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
2360,281497,"Data Scientist",2022-07-14,NULL,0,NULL,NULL
2361,281492,"Data Analyst",2022-08-15,NULL,0,NULL,NULL
2362,281487,"Data Scientist",2022-07-14,NULL,0,NULL,NULL
